"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"191","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.6,0.001
"192","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.6,0.001
"193","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.6,0.001
"194","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.6,0.001
"195","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.6,0.001
"196","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.6,0.001
"197","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.6,0.001
"198","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.6,0.001
"199","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.6,0.001
"200","ABIE.BAL",0.17,1,1,0.7,0.001
"201","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.7,0.001
"202","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.7,0.001
"203","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.7,0.001
"204","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.7,0.001
"205","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.7,0.001
"206","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.7,0.001
"207","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.7,0.001
"208","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.7,0.001
"209","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.7,0.001
"210","ABIE.BAL",0.17,1,1,0.8,0.001
"211","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.8,0.001
"212","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.8,0.001
"213","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.8,0.001
"214","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.8,0.001
"215","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.8,0.001
"216","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.8,0.001
"217","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.8,0.001
"218","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.8,0.001
"219","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.8,0.001
"220","ABIE.BAL",0.17,1,1,0.9,0.001
"221","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.9,0.001
"222","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.9,0.001
"223","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.9,0.001
"224","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.9,0.001
"225","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.9,0.001
"226","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.9,0.001
"227","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.9,0.001
"228","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.9,0.001
